SEMANA,ESTADO_SIGLA,MUNICIPIO,PRODUTO,preco_medio,preco_min,preco_max,n_postos
2020-06-15,AC,CRUZEIRO DO SUL,DIESEL S10,4.509,4.509,4.509,8
2020-06-22,AC,CRUZEIRO DO SUL,DIESEL S10,4.54425,4.509,4.65,8
2020-06-29,AC,CRUZEIRO DO SUL,DIESEL S10,4.563125,4.509,4.66,8
2020-07-06,AC,CRUZEIRO DO SUL,DIESEL S10,4.561875000000001,4.509,4.65,8
2020-07-13,AC,CRUZEIRO DO SUL,DIESEL S10,4.65,4.65,4.65,8
2020-07-20,AC,CRUZEIRO DO SUL,DIESEL S10,4.65,4.65,4.65,8
2020-07-27,AC,CRUZEIRO DO SUL,DIESEL S10,4.65,4.65,4.65,8
2020-08-03,AC,CRUZEIRO DO SUL,DIESEL S10,4.7625,4.65,4.95,8
2020-08-10,AC,CRUZEIRO DO SUL,DIESEL S10,4.959,4.959,4.959,8
2020-08-17,AC,CRUZEIRO DO SUL,DIESEL S10,4.959,4.959,4.959,8
2021-01-18,AC,CRUZEIRO DO SUL,DIESEL S10,5.26,5.23,5.3,10
2021-02-15,AC,CRUZEIRO DO SUL,DIESEL S10,5.2275,5.03,5.3,8
2021-02-22,AC,CRUZEIRO DO SUL,DIESEL S10,5.734999999999999,5.06,5.89,10
2021-03-01,AC,CRUZEIRO DO SUL,DIESEL S10,5.85,5.85,5.85,2
2021-03-08,AC,CRUZEIRO DO SUL,DIESEL S10,5.866666666666666,5.84,5.89,9
2021-03-15,AC,CRUZEIRO DO SUL,DIESEL S10,5.861,5.84,5.89,10
2021-03-22,AC,CRUZEIRO DO SUL,DIESEL S10,5.866666666666666,5.84,5.89,9
2021-03-29,AC,CRUZEIRO DO SUL,DIESEL S10,5.748,5.71,5.78,10
2021-04-05,AC,CRUZEIRO DO SUL,DIESEL S10,5.741428571428572,5.71,5.78,7
2021-04-12,AC,CRUZEIRO DO SUL,DIESEL S10,5.753,5.71,5.78,10
2021-04-19,AC,CRUZEIRO DO SUL,DIESEL S10,5.753,5.71,5.78,10
2021-04-26,AC,CRUZEIRO DO SUL,DIESEL S10,5.753,5.71,5.78,10
2021-05-03,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-05-10,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-05-17,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-05-24,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-05-31,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-06-07,AC,CRUZEIRO DO SUL,DIESEL S10,6.089799999999999,6.008,6.13,10
2021-06-14,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-06-21,AC,CRUZEIRO DO SUL,DIESEL S10,6.08875,6.06,6.13,8
2021-06-28,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-07-05,AC,CRUZEIRO DO SUL,DIESEL S10,6.0969999999999995,6.06,6.13,10
2021-07-12,AC,CRUZEIRO DO SUL,DIESEL S10,6.169700000000001,6.017,6.2,10
2021-07-19,AC,CRUZEIRO DO SUL,DIESEL S10,6.1850000000000005,6.16,6.2,10
2021-07-26,AC,CRUZEIRO DO SUL,DIESEL S10,6.1850000000000005,6.16,6.2,10
2021-08-02,AC,CRUZEIRO DO SUL,DIESEL S10,6.1850000000000005,6.16,6.2,10
2021-08-09,AC,CRUZEIRO DO SUL,DIESEL S10,6.18625,6.17,6.2,8
2021-08-16,AC,CRUZEIRO DO SUL,DIESEL S10,6.1850000000000005,6.16,6.2,10
2021-08-23,AC,CRUZEIRO DO SUL,DIESEL S10,6.1850000000000005,6.16,6.2,10
2021-08-30,AC,CRUZEIRO DO SUL,DIESEL S10,6.181,6.16,6.2,10
2021-09-06,AC,CRUZEIRO DO SUL,DIESEL S10,6.181,6.16,6.2,10
2021-09-13,AC,CRUZEIRO DO SUL,DIESEL S10,6.1850000000000005,6.16,6.2,10
2021-09-20,AC,CRUZEIRO DO SUL,DIESEL S10,6.181,6.16,6.2,10
2021-09-27,AC,CRUZEIRO DO SUL,DIESEL S10,6.181,6.16,6.2,10
2021-10-04,AC,CRUZEIRO DO SUL,DIESEL S10,6.2090000000000005,6.16,6.41,10
2021-10-11,AC,CRUZEIRO DO SUL,DIESEL S10,6.401999999999999,6.37,6.42,10
2021-10-18,AC,CRUZEIRO DO SUL,DIESEL S10,6.397,6.37,6.42,10
2021-10-25,AC,CRUZEIRO DO SUL,DIESEL S10,6.401999999999999,6.37,6.42,10
2021-11-01,AC,CRUZEIRO DO SUL,DIESEL S10,6.69,6.63,6.75,9
2021-11-08,AC,CRUZEIRO DO SUL,DIESEL S10,6.678,6.63,6.75,10
2021-11-15,AC,CRUZEIRO DO SUL,DIESEL S10,6.686,6.63,6.75,10
2021-11-22,AC,CRUZEIRO DO SUL,DIESEL S10,6.678,6.63,6.75,10
2021-11-29,AC,CRUZEIRO DO SUL,DIESEL S10,6.678,6.63,6.75,10
2021-12-06,AC,CRUZEIRO DO SUL,DIESEL S10,6.686,6.63,6.75,10
2021-12-13,AC,CRUZEIRO DO SUL,DIESEL S10,6.706,6.63,6.85,10
2021-12-20,AC,CRUZEIRO DO SUL,DIESEL S10,6.698,6.63,6.85,10
2021-12-27,AC,CRUZEIRO DO SUL,DIESEL S10,6.706,6.63,6.85,10
2022-01-03,AC,CRUZEIRO DO SUL,DIESEL S10,6.708,6.63,6.85,10
2022-01-10,AC,CRUZEIRO DO SUL,DIESEL S10,6.698,6.63,6.85,10
2022-01-17,AC,CRUZEIRO DO SUL,DIESEL S10,6.706,6.63,6.85,10
2022-01-24,AC,CRUZEIRO DO SUL,DIESEL S10,6.725,6.63,6.9,10
2022-01-31,AC,CRUZEIRO DO SUL,DIESEL S10,6.702,6.63,6.9,10
2022-02-07,AC,CRUZEIRO DO SUL,DIESEL S10,6.748,6.63,6.9,10
2022-02-14,AC,CRUZEIRO DO SUL,DIESEL S10,6.760000000000001,6.63,6.9,9
2022-02-21,AC,CRUZEIRO DO SUL,DIESEL S10,6.75,6.63,6.9,10
2022-02-28,AC,CRUZEIRO DO SUL,DIESEL S10,6.763,6.63,6.9,10
2022-03-07,AC,CRUZEIRO DO SUL,DIESEL S10,6.786,6.63,6.85,10
2022-03-14,AC,CRUZEIRO DO SUL,DIESEL S10,7.7299999999999995,7.2,7.85,10
2022-03-21,AC,CRUZEIRO DO SUL,DIESEL S10,7.756,7.72,7.8,10
2022-03-28,AC,CRUZEIRO DO SUL,DIESEL S10,7.976000000000001,7.96,7.98,10
2022-04-04,AC,CRUZEIRO DO SUL,DIESEL S10,7.968000000000001,7.9,7.98,10
2022-04-11,AC,CRUZEIRO DO SUL,DIESEL S10,7.974000000000001,7.96,7.98,10
2022-04-18,AC,CRUZEIRO DO SUL,DIESEL S10,7.974000000000001,7.96,7.98,10
2022-04-25,AC,CRUZEIRO DO SUL,DIESEL S10,7.976000000000001,7.96,7.98,10
2022-05-02,AC,CRUZEIRO DO SUL,DIESEL S10,7.976000000000001,7.96,7.98,10
2022-05-09,AC,CRUZEIRO DO SUL,DIESEL S10,8.376000000000001,8.36,8.38,10
2022-05-16,AC,CRUZEIRO DO SUL,DIESEL S10,8.376000000000001,8.36,8.38,10
2022-05-23,AC,CRUZEIRO DO SUL,DIESEL S10,8.374,8.36,8.38,10
2022-05-30,AC,CRUZEIRO DO SUL,DIESEL S10,8.374,8.36,8.38,10
2022-06-06,AC,CRUZEIRO DO SUL,DIESEL S10,8.368,8.3,8.38,10
2022-06-13,AC,CRUZEIRO DO SUL,DIESEL S10,8.376000000000001,8.36,8.38,10
2022-06-20,AC,CRUZEIRO DO SUL,DIESEL S10,8.976,8.96,8.98,10
2022-06-27,AC,CRUZEIRO DO SUL,DIESEL S10,8.975,8.96,8.98,10
2022-07-04,AC,CRUZEIRO DO SUL,DIESEL S10,8.975,8.96,8.98,10
2022-07-11,AC,CRUZEIRO DO SUL,DIESEL S10,8.7817,8.75,8.8,10
2022-07-18,AC,CRUZEIRO DO SUL,DIESEL S10,8.776666666666666,8.75,8.8,9
2022-07-25,AC,CRUZEIRO DO SUL,DIESEL S10,8.788,8.75,8.85,10
2022-08-01,AC,CRUZEIRO DO SUL,DIESEL S10,8.781,8.75,8.8,10
2022-08-08,AC,CRUZEIRO DO SUL,DIESEL S10,8.664,8.62,8.7,10
2022-08-15,AC,CRUZEIRO DO SUL,DIESEL S10,8.516,8.44,8.7,10
2022-08-22,AC,CRUZEIRO DO SUL,DIESEL S10,8.469,8.44,8.48,10
2022-08-29,AC,CRUZEIRO DO SUL,DIESEL S10,8.472,8.44,8.48,10
2022-09-05,AC,CRUZEIRO DO SUL,DIESEL S10,8.48,8.44,8.59,10
2022-09-12,AC,CRUZEIRO DO SUL,DIESEL S10,8.269,6.44,8.48,10
2023-02-13,AC,CRUZEIRO DO SUL,DIESEL S10,7.56,7.56,7.56,2
2023-02-20,AC,CRUZEIRO DO SUL,DIESEL S10,7.56,7.56,7.56,2
2023-02-27,AC,CRUZEIRO DO SUL,DIESEL S10,7.56,7.56,7.56,2
2023-03-06,AC,CRUZEIRO DO SUL,DIESEL S10,7.56,7.56,7.56,1
2023-03-13,AC,CRUZEIRO DO SUL,DIESEL S10,7.56,7.56,7.56,2
2023-03-27,AC,CRUZEIRO DO SUL,DIESEL S10,7.574999999999999,7.56,7.59,2
2023-04-03,AC,CRUZEIRO DO SUL,DIESEL S10,7.54,7.54,7.54,1
2023-04-24,AC,CRUZEIRO DO SUL,DIESEL S10,7.56,7.56,7.56,1
2023-05-01,AC,CRUZEIRO DO SUL,DIESEL S10,7.56,7.56,7.56,1
2023-06-05,AC,CRUZEIRO DO SUL,DIESEL S10,6.75,6.75,6.75,1
2023-06-12,AC,CRUZEIRO DO SUL,DIESEL S10,6.564,6.29,6.75,5
2023-06-19,AC,CRUZEIRO DO SUL,DIESEL S10,6.66,6.29,6.75,6
2023-06-26,AC,CRUZEIRO DO SUL,DIESEL S10,6.554285714285714,6.27,6.75,7
2023-07-03,AC,CRUZEIRO DO SUL,DIESEL S10,6.795714285714285,6.65,6.85,7
2023-07-10,AC,CRUZEIRO DO SUL,DIESEL S10,6.792857142857143,6.65,6.85,7
2023-07-17,AC,CRUZEIRO DO SUL,DIESEL S10,6.825714285714286,6.14,6.98,7
2023-07-24,AC,CRUZEIRO DO SUL,DIESEL S10,6.8742857142857146,6.4,6.98,7
2023-07-31,AC,CRUZEIRO DO SUL,DIESEL S10,6.8742857142857146,6.4,6.98,7
2023-08-07,AC,CRUZEIRO DO SUL,DIESEL S10,6.8742857142857146,6.4,6.98,7
2023-08-14,AC,CRUZEIRO DO SUL,DIESEL S10,6.8742857142857146,6.4,6.98,7
2023-08-21,AC,CRUZEIRO DO SUL,DIESEL S10,7.557142857142857,6.87,7.75,7
2023-08-28,AC,CRUZEIRO DO SUL,DIESEL S10,7.661666666666666,7.3,7.75,6
2023-09-04,AC,CRUZEIRO DO SUL,DIESEL S10,7.674285714285714,7.3,7.75,7
2023-09-11,AC,CRUZEIRO DO SUL,DIESEL S10,7.674285714285714,7.3,7.75,7
2023-09-18,AC,CRUZEIRO DO SUL,DIESEL S10,7.674285714285714,7.3,7.75,7
2023-09-25,AC,CRUZEIRO DO SUL,DIESEL S10,7.734999999999999,7.3,7.97,6
2023-10-02,AC,CRUZEIRO DO SUL,DIESEL S10,7.8116666666666665,7.5,7.97,6
2023-10-09,AC,CRUZEIRO DO SUL,DIESEL S10,7.824,7.5,7.97,5
2023-10-16,AC,CRUZEIRO DO SUL,DIESEL S10,7.8116666666666665,7.5,7.97,6
2023-10-23,AC,CRUZEIRO DO SUL,DIESEL S10,7.865714285714286,7.5,7.97,7
2023-10-30,AC,CRUZEIRO DO SUL,DIESEL S10,7.865714285714286,7.5,7.97,7
2023-11-06,AC,CRUZEIRO DO SUL,DIESEL S10,7.865714285714286,7.5,7.97,7
2023-11-13,AC,CRUZEIRO DO SUL,DIESEL S10,7.865714285714286,7.5,7.97,7
2023-11-20,AC,CRUZEIRO DO SUL,DIESEL S10,7.865714285714286,7.5,7.97,7
2023-11-27,AC,CRUZEIRO DO SUL,DIESEL S10,7.824,7.5,7.97,5
2023-12-04,AC,CRUZEIRO DO SUL,DIESEL S10,7.848333333333334,7.5,7.97,6
2023-12-11,AC,CRUZEIRO DO SUL,DIESEL S10,7.784000000000001,7.5,7.95,5
2023-12-18,AC,CRUZEIRO DO SUL,DIESEL S10,7.822857142857143,7.5,7.97,7
2023-12-25,AC,CRUZEIRO DO SUL,DIESEL S10,7.795714285714285,7.5,7.97,7
2024-01-01,AC,CRUZEIRO DO SUL,DIESEL S10,7.795714285714285,7.5,7.97,7
2024-01-08,AC,CRUZEIRO DO SUL,DIESEL S10,8.086666666666668,7.96,8.21,6
2024-01-15,AC,CRUZEIRO DO SUL,DIESEL S10,7.967142857142856,7.95,7.98,7
2024-01-22,AC,CRUZEIRO DO SUL,DIESEL S10,7.964285714285714,7.95,7.97,7
2024-01-29,AC,CRUZEIRO DO SUL,DIESEL S10,7.964285714285714,7.95,7.97,7
2024-02-05,AC,CRUZEIRO DO SUL,DIESEL S10,7.964285714285714,7.95,7.97,7
2024-02-12,AC,CRUZEIRO DO SUL,DIESEL S10,7.964285714285714,7.95,7.97,7
2024-02-19,AC,CRUZEIRO DO SUL,DIESEL S10,7.964285714285714,7.95,7.97,7
2024-02-26,AC,CRUZEIRO DO SUL,DIESEL S10,7.964285714285714,7.95,7.97,7
2024-03-04,AC,CRUZEIRO DO SUL,DIESEL S10,7.965,7.95,7.97,6
2024-03-11,AC,CRUZEIRO DO SUL,DIESEL S10,7.897142857142858,7.85,7.97,7
2024-03-18,AC,CRUZEIRO DO SUL,DIESEL S10,7.87625,7.85,7.96,8
2024-03-25,AC,CRUZEIRO DO SUL,DIESEL S10,7.87625,7.85,7.96,8
2024-04-01,AC,CRUZEIRO DO SUL,DIESEL S10,7.70375,7.65,7.78,8
2024-04-08,AC,CRUZEIRO DO SUL,DIESEL S10,7.70375,7.65,7.78,8
2024-04-15,AC,CRUZEIRO DO SUL,DIESEL S10,7.70375,7.65,7.78,8
2024-04-22,AC,CRUZEIRO DO SUL,DIESEL S10,7.71375,7.65,7.78,8
2024-04-29,AC,CRUZEIRO DO SUL,DIESEL S10,7.6975,7.65,7.78,8
2024-05-06,AC,CRUZEIRO DO SUL,DIESEL S10,7.71375,7.65,7.78,8
2024-05-13,AC,CRUZEIRO DO SUL,DIESEL S10,7.688750000000001,7.45,7.78,8
2024-05-20,AC,CRUZEIRO DO SUL,DIESEL S10,7.525,7.45,7.55,8
2024-05-27,AC,CRUZEIRO DO SUL,DIESEL S10,7.4750000000000005,7.3,7.55,6
2024-06-03,AC,CRUZEIRO DO SUL,DIESEL S10,7.46875,7.3,7.55,8
2024-06-10,AC,CRUZEIRO DO SUL,DIESEL S10,7.4628571428571435,7.33,7.55,7
2024-06-17,AC,CRUZEIRO DO SUL,DIESEL S10,7.46,7.3,7.55,8
2024-06-24,AC,CRUZEIRO DO SUL,DIESEL S10,7.4425,7.3,7.55,8
2024-07-01,AC,CRUZEIRO DO SUL,DIESEL S10,7.43875,7.3,7.55,8
2024-07-08,AC,CRUZEIRO DO SUL,DIESEL S10,7.45375,7.3,7.5,8
2024-07-15,AC,CRUZEIRO DO SUL,DIESEL S10,7.7125,7.56,7.75,8
2024-07-22,AC,CRUZEIRO DO SUL,DIESEL S10,7.69125,7.56,7.75,8
2024-07-29,AC,CRUZEIRO DO SUL,DIESEL S10,7.73625,7.73,7.75,8
2024-08-05,AC,CRUZEIRO DO SUL,DIESEL S10,7.715,7.56,7.75,8
2024-08-12,AC,CRUZEIRO DO SUL,DIESEL S10,7.715,7.56,7.75,8
2024-08-19,AC,CRUZEIRO DO SUL,DIESEL S10,7.7125,7.56,7.75,8
2024-08-26,AC,CRUZEIRO DO SUL,DIESEL S10,7.7371428571428575,7.73,7.75,7
2024-09-02,AC,CRUZEIRO DO SUL,DIESEL S10,7.7125,7.56,7.75,8
2024-09-09,AC,CRUZEIRO DO SUL,DIESEL S10,7.71,7.56,7.75,7
2024-09-16,AC,CRUZEIRO DO SUL,DIESEL S10,7.715,7.56,7.75,8
2024-09-23,AC,CRUZEIRO DO SUL,DIESEL S10,7.688750000000001,7.56,7.74,8
2024-09-30,AC,CRUZEIRO DO SUL,DIESEL S10,7.69125,7.56,7.75,8
2024-10-07,AC,CRUZEIRO DO SUL,DIESEL S10,7.715,7.56,7.75,8
2024-10-14,AC,CRUZEIRO DO SUL,DIESEL S10,7.7125,7.56,7.75,8
2024-10-21,AC,CRUZEIRO DO SUL,DIESEL S10,7.734285714285714,7.73,7.75,7
2024-10-28,AC,CRUZEIRO DO SUL,DIESEL S10,7.7125,7.56,7.75,8
2024-11-04,AC,CRUZEIRO DO SUL,DIESEL S10,7.734,7.73,7.75,5
2024-11-11,AC,CRUZEIRO DO SUL,DIESEL S10,7.73,7.73,7.73,3
2024-11-18,AC,CRUZEIRO DO SUL,DIESEL S10,7.93,7.93,7.93,1
2024-11-25,AC,CRUZEIRO DO SUL,DIESEL S10,7.933333333333334,7.93,7.95,6
2024-12-02,AC,CRUZEIRO DO SUL,DIESEL S10,7.933333333333334,7.93,7.95,6
2024-12-09,AC,CRUZEIRO DO SUL,DIESEL S10,7.934,7.93,7.95,5
2024-12-16,AC,CRUZEIRO DO SUL,DIESEL S10,7.933333333333334,7.93,7.95,6
2024-12-23,AC,CRUZEIRO DO SUL,DIESEL S10,7.933333333333334,7.93,7.95,6
2024-12-30,AC,CRUZEIRO DO SUL,DIESEL S10,7.934,7.93,7.95,5
2025-01-06,AC,CRUZEIRO DO SUL,DIESEL S10,7.933333333333334,7.93,7.95,6
2025-01-13,AC,CRUZEIRO DO SUL,DIESEL S10,7.934,7.93,7.95,5
2025-01-20,AC,CRUZEIRO DO SUL,DIESEL S10,7.529999999999999,7.4,7.93,5
2025-01-27,AC,CRUZEIRO DO SUL,DIESEL S10,7.505,7.38,7.93,6
2025-02-03,AC,CRUZEIRO DO SUL,DIESEL S10,7.420000000000001,7.38,7.44,6
2025-02-10,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-02-17,AC,CRUZEIRO DO SUL,DIESEL S10,8.183333333333332,8.17,8.19,6
2025-02-24,AC,CRUZEIRO DO SUL,DIESEL S10,8.183333333333332,8.17,8.19,6
2025-03-03,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-03-10,AC,CRUZEIRO DO SUL,DIESEL S10,8.181999999999999,8.17,8.19,5
2025-03-17,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-03-24,AC,CRUZEIRO DO SUL,DIESEL S10,8.19,8.19,8.19,1
2025-03-31,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-04-07,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-04-14,AC,CRUZEIRO DO SUL,DIESEL S10,8.016666666666666,7.19,8.19,6
2025-04-21,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-04-28,AC,CRUZEIRO DO SUL,DIESEL S10,8.18142857142857,8.17,8.19,7
2025-05-05,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-05-19,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-05-26,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-06-02,AC,CRUZEIRO DO SUL,DIESEL S10,8.184285714285714,8.17,8.19,7
2025-06-09,AC,CRUZEIRO DO SUL,DIESEL S10,8.181999999999999,8.17,8.19,5
2025-06-16,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-06-23,AC,CRUZEIRO DO SUL,DIESEL S10,8.186666666666666,8.17,8.19,6
2025-06-30,AC,CRUZEIRO DO SUL,DIESEL S10,8.184999999999999,8.17,8.19,4
2025-07-07,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-07-14,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-07-21,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-07-28,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-08-04,AC,CRUZEIRO DO SUL,DIESEL S10,8.184999999999999,8.17,8.19,4
2025-08-11,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-08-18,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-08-25,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-09-01,AC,CRUZEIRO DO SUL,DIESEL S10,8.19,8.19,8.19,2
2025-09-08,AC,CRUZEIRO DO SUL,DIESEL S10,8.186,8.17,8.19,5
2025-09-15,AC,CRUZEIRO DO SUL,DIESEL S10,8.184999999999999,8.17,8.19,4
2025-09-29,AC,CRUZEIRO DO SUL,DIESEL S10,8.178,8.17,8.19,5
2025-10-06,AC,CRUZEIRO DO SUL,DIESEL S10,8.18,8.17,8.19,2
2025-10-20,AC,CRUZEIRO DO SUL,DIESEL S10,8.175,8.17,8.19,4
2025-10-27,AC,CRUZEIRO DO SUL,DIESEL S10,8.17,8.17,8.17,1
2025-11-03,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2025-11-10,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2025-11-17,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2025-11-24,AC,CRUZEIRO DO SUL,DIESEL S10,8.17,8.17,8.17,1
2025-12-08,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2025-12-22,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2025-12-29,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2026-01-12,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2026-01-19,AC,CRUZEIRO DO SUL,DIESEL S10,8.17,8.17,8.17,3
2026-02-02,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2026-02-16,AC,CRUZEIRO DO SUL,DIESEL S10,8.163333333333334,8.15,8.17,3
2026-02-23,AC,CRUZEIRO DO SUL,DIESEL S10,8.163333333333334,8.15,8.17,3
2026-03-02,AC,CRUZEIRO DO SUL,DIESEL S10,8.165,8.15,8.17,4
2026-03-09,AC,CRUZEIRO DO SUL,DIESEL S10,8.87,8.87,8.87,1
2026-03-16,AC,CRUZEIRO DO SUL,DIESEL S10,8.87,8.87,8.87,1
2026-03-23,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,1
2026-03-30,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,2
2026-04-20,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,1
2026-04-27,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,1
2026-06-01,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,1
2026-06-15,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,2
2026-06-22,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,1
2026-08-10,AC,CRUZEIRO DO SUL,DIESEL S10,9.26,9.25,9.27,2
2026-08-24,AC,CRUZEIRO DO SUL,DIESEL S10,9.27,9.27,9.27,1
2026-08-31,AC,CRUZEIRO DO SUL,DIESEL S10,9.25,9.25,9.25,1
2019-12-30,AC,CRUZEIRO DO SUL,ETANOL,4.39,4.39,4.39,2
2020-01-06,AC,CRUZEIRO DO SUL,ETANOL,4.39,4.39,4.39,2
2020-01-13,AC,CRUZEIRO DO SUL,ETANOL,4.39,4.39,4.39,2
2020-01-20,AC,CRUZEIRO DO SUL,ETANOL,4.39,4.39,4.39,2
2020-01-27,AC,CRUZEIRO DO SUL,ETANOL,4.39,4.39,4.39,2
2020-02-03,AC,CRUZEIRO DO SUL,ETANOL,4.39,4.39,4.39,2
2020-02-10,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,2
2020-02-17,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-02-24,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-03-02,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-03-09,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-03-16,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-03-23,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-03-30,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-04-06,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-04-13,AC,CRUZEIRO DO SUL,ETANOL,4.3,4.3,4.3,1
2020-04-20,AC,CRUZEIRO DO SUL,ETANOL,4.399,4.399,4.399,1
2020-04-27,AC,CRUZEIRO DO SUL,ETANOL,4.399,4.399,4.399,1
2020-05-04,AC,CRUZEIRO DO SUL,ETANOL,4.109,4.109,4.109,2
2020-05-11,AC,CRUZEIRO DO SUL,ETANOL,4.109,4.109,4.109,2
2020-05-18,AC,CRUZEIRO DO SUL,ETANOL,4.109,4.109,4.109,2
2020-05-25,AC,CRUZEIRO DO SUL,ETANOL,4.1,4.1,4.1,2
2020-06-01,AC,CRUZEIRO DO SUL,ETANOL,4.1,4.1,4.1,2
2020-06-08,AC,CRUZEIRO DO SUL,ETANOL,4.1,4.1,4.1,2
2020-06-15,AC,CRUZEIRO DO SUL,ETANOL,4.419,4.419,4.419,2
2020-06-22,AC,CRUZEIRO DO SUL,ETANOL,4.419,4.419,4.419,2
2020-06-29,AC,CRUZEIRO DO SUL,ETANOL,4.419,4.419,4.419,2
2020-07-06,AC,CRUZEIRO DO SUL,ETANOL,4.419,4.419,4.419,2
2020-07-13,AC,CRUZEIRO DO SUL,ETANOL,4.41,4.41,4.41,2
2020-07-20,AC,CRUZEIRO DO SUL,ETANOL,4.41,4.41,4.41,2
2020-07-27,AC,CRUZEIRO DO SUL,ETANOL,4.41,4.41,4.41,2
2020-08-03,AC,CRUZEIRO DO SUL,ETANOL,4.41,4.41,4.41,2
2020-08-10,AC,CRUZEIRO DO SUL,ETANOL,4.859,4.859,4.859,2
2020-08-17,AC,CRUZEIRO DO SUL,ETANOL,4.859,4.859,4.859,2
2021-03-08,AC,CRUZEIRO DO SUL,ETANOL,5.94,5.94,5.94,1
2021-03-15,AC,CRUZEIRO DO SUL,ETANOL,5.960000000000001,5.94,5.98,2
2021-03-22,AC,CRUZEIRO DO SUL,ETANOL,5.926666666666667,5.86,5.98,3
2021-03-29,AC,CRUZEIRO DO SUL,ETANOL,5.88,5.88,5.88,2
2021-04-05,AC,CRUZEIRO DO SUL,ETANOL,5.88,5.88,5.88,2
2021-04-12,AC,CRUZEIRO DO SUL,ETANOL,5.88,5.88,5.88,1
2021-04-19,AC,CRUZEIRO DO SUL,ETANOL,5.88,5.88,5.88,2
2021-04-26,AC,CRUZEIRO DO SUL,ETANOL,6.175,6.17,6.18,2
2021-05-03,AC,CRUZEIRO DO SUL,ETANOL,6.175,6.17,6.18,2
